FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
4713;NOORDBBT;Noord-Brabant  (provincie);T3008PQ8;Krammer/Volkerak Terrein 3008 PQ 8;4.22366676804;51.6295304785;74420.45;405060.1;DONAR_RD
4714;NOORDBBT;Noord-Brabant  (provincie);T3008PQ9;Krammer/Volkerak Terrein 3008 PQ 9;4.21784155714;51.6199416478;74000.07;404e3;DONAR_RD
4715;NOORDBBT;Noord-Brabant  (provincie);T704PQ1;Hollandsch Diep Terrein 704 PQ 1;4.47918601067;51.684402551;92185;410912;DONAR_RD
4716;NOORDBBT;Noord-Brabant  (provincie);T704PQ1.1;Hollandsch Diep Terrein 704 PQ 1.1;4.47667599945;51.6761841315;92000.01;41e4;DONAR_RD
4717;NOORDBBT;Noord-Brabant  (provincie);T704PQ2;Hollandsch Diep Terrein 704 PQ 2;4.47937654945;51.6849973715;92199;410978;DONAR_RD
4718;NOORDBBT;Noord-Brabant  (provincie);T704PQ3;Hollandsch Diep Terrein 704 PQ 3;4.47667614402;51.6761841326;92000.02;41e4;DONAR_RD
4719;NOORDBBT;Noord-Brabant  (provincie);T704PQ4;Hollandsch Diep Terrein 704 PQ 4;4.4766762886;51.6761841337;92000.03;41e4;DONAR_RD
4720;NOORDBBT;Noord-Brabant  (provincie);T710PQ1;Krammer/Volkerak Terrein 710 PQ 1;4.28711088937;51.6337792842;78819.47;405464.4;DONAR_RD
4721;NOORDBBT;Noord-Brabant  (provincie);T710PQ11;Krammer/Volkerak Terrein 710 PQ 11;4.29084494102;51.6350001693;79079.98;405596.3;DONAR_RD
4722;NOORDBBT;Noord-Brabant  (provincie);T710PQ13;Krammer/Volkerak Terrein 710 PQ 13;4.29127801454;51.6338444796;79108.02;405467.3;DONAR_RD
4723;NOORDBBT;Noord-Brabant  (provincie);T710PQ15;Krammer/Volkerak Terrein 710 PQ 15;4.29354494081;51.6332687448;79263.97;405400.9;DONAR_RD
4724;NOORDBBT;Noord-Brabant  (provincie);T710PQ16;Krammer/Volkerak Terrein 710 PQ 16;4.28732788385;51.6344277281;78835.58;405536.3;DONAR_RD
4725;NOORDBBT;Noord-Brabant  (provincie);T710PQ17;Krammer/Volkerak Terrein 710 PQ 17;4.28642717398;51.6352328765;78774.59;405626.8;DONAR_RD
4726;NOORDBBT;Noord-Brabant  (provincie);T710PQ18;Krammer/Volkerak Terrein 710 PQ 18;4.28677714934;51.6355040811;78799.27;405656.6;DONAR_RD
4727;NOORDBBT;Noord-Brabant  (provincie);T710PQ19;Krammer/Volkerak Terrein 710 PQ 19;4.28729457855;51.6336992002;78832.05;405455.3;DONAR_RD
4728;NOORDBBT;Noord-Brabant  (provincie);T710PQ2;Krammer/Volkerak Terrein 710 PQ 2;4.28712709337;51.6338675416;78820.74;405474.2;DONAR_RD
4729;NOORDBBT;Noord-Brabant  (provincie);T710PQ3;Krammer/Volkerak Terrein 710 PQ 3;4.28752668879;51.6339513134;78848.54;405483.1;DONAR_RD
4730;NOORDBBT;Noord-Brabant  (provincie);T710PQ5;Krammer/Volkerak Terrein 710 PQ 5;4.28766070255;51.6340964183;78858.06;405499.1;DONAR_RD
4731;NOORDBBT;Noord-Brabant  (provincie);T710PQ7;Krammer/Volkerak Terrein 710 PQ 7;4.28859438524;51.6340503519;78922.61;405493;DONAR_RD
4732;NOORDBBT;Noord-Brabant  (provincie);T710PQ9;Krammer/Volkerak Terrein 710 PQ 9;4.29014503065;51.6335659462;79029.13;405437.5;DONAR_RD
4733;NOORDBBT;Noord-Brabant  (provincie);T711PQ1;Krammer/Volkerak Terrein 711 PQ 1;4.2522217824;51.6276300389;76393.85;404817.5;DONAR_RD
4734;NOORDBBT;Noord-Brabant  (provincie);T711PQ2;Krammer/Volkerak Terrein 711 PQ 2;4.25263802057;51.6275118091;76422.46;404803.9;DONAR_RD
4735;NOORDBBT;Noord-Brabant  (provincie);T711PQ3;Krammer/Volkerak Terrein 711 PQ 3;4.25317169337;51.627451356;76459.3;404796.6;DONAR_RD
4736;NOORDBBT;Noord-Brabant  (provincie);T711PQ4;Krammer/Volkerak Terrein 711 PQ 4;4.25317120907;51.627366842;76459.12;404787.2;DONAR_RD
4737;NOORDBBT;Noord-Brabant  (provincie);WASPK;Waspik (Donge);4.91907165924;51.6837347434;122600;410550;DONAR_RD
4738;NOORDBBT;Noord-Brabant  (provincie);WILLSKWPS;Willemstad, kleiwinplas;4.41852424943;51.6839251817;87990;410913;DONAR_RD
4739;NOORDBBT;Noord-Brabant  (provincie);WUUSTWZMJS;Wuustwezel,  Matjens;4.54197375749;51.4316945568;96200;382750;DONAR_RD
4740;NOORDBBT;Noord-Brabant  (provincie);ZANDDPNVSMND;Zanddepot Nieuw Vossemeer noord;4.20797200055;51.5862452733;73256;400263;DONAR_RD
4741;NOORDBBT;Noord-Brabant  (provincie);ZEVBGIDTTRN;Zevenbergen, industrieterrein;4.61160097466;51.6501864357;101300;407e3;DONAR_RD
4742;NOORDBBT;Noord-Brabant  (provincie);ZEVBGSKFBK;Zevenbergen, suikerfabriek;4.613366653;51.6500363117;101422;406982;DONAR_RD
4743;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ1;Oosterschelde Terrein 127 PQ 1;3.8737369266;51.5440661271;50000.01;396e3;DONAR_RD
4744;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ2;Oosterschelde Terrein 127 PQ 2;3.87373707073;51.544066129;50000.02;396e3;DONAR_RD
4745;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ3;Oosterschelde Terrein 127 PQ 3;3.87373721487;51.5440661309;50000.03;396e3;DONAR_RD
4746;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ4;Oosterschelde Terrein 127 PQ 4;3.873737359;51.5440661327;50000.04;396e3;DONAR_RD
4747;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ5;Oosterschelde Terrein 127 PQ 5;3.87373750313;51.5440661346;50000.05;396e3;DONAR_RD
4748;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ6;Oosterschelde Terrein 127 PQ 6;3.87373764727;51.5440661365;50000.06;396e3;DONAR_RD
4749;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ7;Oosterschelde Terrein 127 PQ 7;3.8737377914;51.5440661383;50000.07;396e3;DONAR_RD
4750;NOORDBVLD;Noord-Beveland  (kustvak);T127PQ8;Oosterschelde Terrein 127 PQ 8;3.87373793553;51.5440661402;50000.08;396e3;DONAR_RD
4751;NOORDHLD;Noord-Holland  (Provincie);HELSDR;Helsdeur;4.75056614257;52.9634019411;112200;553e3;DONAR_RD
4752;NOORDHLD;Noord-Holland  (Provincie);RANSDPDE;Ransdorper Die;4.99965152966;52.4040647025;128600;490650;DONAR_RD
4753;NOORDHLD;Noord-Holland  (Provincie);SCHIPHL;Schiphol;4.76433213322;52.3118228423;112500;480500;DONAR_RD
4754;NOORDHLD;Noord-Holland  (Provincie);UITDMDE;Uitdammer Die;5.06054468999;52.4172820289;132750;492100;DONAR_RD
4755;NOORDWLKNL;Noordwillems kanaal;VRIES;Vries;6.59387617261;53.0901475494;235800;567590;DONAR_RD
4756;NOORDZE;Noordzee  (internationaal);LOSWNDN12;Loswal Noord, vak N12;4.07164165807;52.0017046152;64646;446636;DONAR_RD
4757;NOORDZE;Noordzee  (internationaal);LOSWNDN14;Loswal Noord, vak N14;4.11455482443;52.0242026082;67636;449086;DONAR_RD
4758;NOORDZE;Noordzee  (internationaal);LOSWNDN2;Loswal Noord, vak N2;4.08911857911;52.0771823081;65996;455010;DONAR_RD
4759;NOORDZE;Noordzee  (internationaal);LOSWNDN4;Loswal Noord, vak N4;4.04143079256;52.0356786393;62642;450453;DONAR_RD
4760;NOORDZE;Noordzee  (internationaal);LOSWNDN6;Loswal Noord, vak N6;4.08941442612;52.060454973;65983;453149;DONAR_RD
4761;NOORDZE;Noordzee  (internationaal);LOSWNDN9;Loswal Noord, vak N9;4.1313087946;52.0862073037;68905;455963;DONAR_RD
4762;NOORDZE;Noordzee  (internationaal);LOSWNWTLN1;Loswal Noordwest, vak LN1;4.07933644379;52.1472145604;65466;462812;DONAR_RD
4763;NOORDZE;Noordzee  (internationaal);LOSWNWTLN2;Loswal Noordwest, vak LN2;4.08032576803;52.1368870086;65513;461662;DONAR_RD
4764;NOORDZE;Noordzee  (internationaal);LOSWNWTLN3;Loswal Noordwest, vak LN3;4.09691607263;52.1406567886;66656;462061;DONAR_RD
4765;NOORDZE;Noordzee  (internationaal);LOSWNWTLN4;Loswal Noordwest, vak LN4;4.11412601696;52.1473886014;67847;462789;DONAR_RD
4766;NOORDZE;Noordzee  (internationaal);LOSWNWTLN5;Loswal Noordwest, vak LN5;4.11475676729;52.1370569492;67870;461639;DONAR_RD
4767;NOORDZKNL;Noordzeekanaal;AFKHVN1;Afrikahaven meetpunt 1;4.74506380614;52.4271368125;111300;493340;DONAR_RD
4768;NOORDZKNL;Noordzeekanaal;AFKHVN2;Afrikahaven meetpunt 2;4.74653544287;52.4270548978;111400;493330;DONAR_RD
4769;NOORDZKNL;Noordzeekanaal;AFKHVN3;Afrikahaven meetpunt3;4.74800707423;52.4269729648;111500;493320;DONAR_RD
4770;NOORDZKNL;Noordzeekanaal;AFKHVN4;Afrikahaven meetpunt 4;4.74646521244;52.4217511439;111390;492740;DONAR_RD
4771;NOORDZKNL;Noordzeekanaal;AFKHVN5;Afrikahaven meetpunt5;4.74815719069;52.4216704021;111505;492730;DONAR_RD
4772;NOORDZKNL;Noordzeekanaal;AFKHVN6;Afrikahaven meetpunt 6;4.74992267047;52.4215900318;111625;492720;DONAR_RD
4773;NOORDZKNL;Noordzeekanaal;AFKHVN7;Afrikahaven meetpunt 7;4.74823766284;52.416097794;111505;492110;DONAR_RD
4774;NOORDZKNL;Noordzeekanaal;AFKHVN8;Afrikahaven meetpunt 8;4.74985592359;52.4160166307;111615;492100;DONAR_RD
4775;NOORDZKNL;Noordzeekanaal;AFKHVN9;Afrikahaven meetpunt 9;4.75169467318;52.4159366293;111740;492090;DONAR_RD
4776;NOORDZKNL;Noordzeekanaal;AMRKHVND;Amerikahaven noord;4.77396096668;52.4163237455;113255;492120;DONAR_RD
4777;NOORDZKNL;Noordzeekanaal;AMRKHVZD;Amerikahaven zuid;4.77572386132;52.4025800398;113362;490590;DONAR_RD
4778;NOORDZKNL;Noordzeekanaal;AMSDM;Amsterdam (kilometer 25, IJtunnel);4.90925671528;52.3805431595;122432;488070;DONAR_RD
4779;NOORDZKNL;Noordzeekanaal;AMSDMBIIJ;Amsterdam Meerboei het IJ;4.939638422;52.3800328212;124500;488e3;DONAR_RD
4780;NOORDZKNL;Noordzeekanaal;AMSDSRNMKDE;Amsterdam Surinamekade;4.94993785753;52.3782736055;125200;487800;DONAR_RD
4781;NOORDZKNL;Noordzeekanaal;AUSLEHVN;Australiehaven;4.78498818683;52.4108073315;114e3;491500;DONAR_RD
4782;NOORDZKNL;Noordzeekanaal;AUSTHVCTL;Australiehaven centraal;4.7850096338;52.4113917104;114002;491565;DONAR_RD
4783;NOORDZKNL;Noordzeekanaal;BINNSKNL;Binnenspuikanaal;4.60752396133;52.471794487;102e3;498400;DONAR_RD
4784;NOORDZKNL;Noordzeekanaal;BUIKST;Buiksloot;4.90771570109;52.3844919672;122330;488510;DONAR_RD
4785;NOORDZKNL;Noordzeekanaal;BUITHVN1;Buitenhaven 1;4.58534313404;52.4652194458;100485;497685;DONAR_RD
4786;NOORDZKNL;Noordzeekanaal;BUITHVN2;Buitenhaven 2;4.58224569417;52.4639759599;100273;497549;DONAR_RD
4787;NOORDZKNL;Noordzeekanaal;BUITHVN3;Buitenhaven 3;4.58010289995;52.4701007541;100135;498232;DONAR_RD
4788;NOORDZKNL;Noordzeekanaal;BUITHVN4;Buitenhaven 4;4.59376658823;52.4731323818;101067;498559;DONAR_RD
4789;NOORDZKNL;Noordzeekanaal;BUITHVN5;Buitenhaven 5;4.58266997035;52.4649226695;100303;497654;DONAR_RD
4790;NOORDZKNL;Noordzeekanaal;BUITHVN6;Buitenhaven 6;4.53837840816;52.466824886;97296;497900;DONAR_RD
4791;NOORDZKNL;Noordzeekanaal;BUITHVN7;Buitenhaven 7;4.56871339589;52.4611955768;99350;497250;DONAR_RD
4792;NOORDZKNL;Noordzeekanaal;BUITHZN;Buitenhuizen (kilometer 10);4.72304658931;52.4342962545;109810;494150;DONAR_RD
4793;NOORDZKNL;Noordzeekanaal;HALFWG;Halfweg (Afwateringskanaal);4.77494954921;52.4776767718;113380;498945;DONAR_RD
4794;NOORDZKNL;Noordzeekanaal;IJ;Het IJ (kilometer 22);4.88629010544;52.4020210885;120885;490470;DONAR_RD
4795;NOORDZKNL;Noordzeekanaal;IJMDBNN;IJmuiden binnen;4.60238070378;52.4713110912;101650;498350;DONAR_RD
4796;NOORDZKNL;Noordzeekanaal;IJMDN1;IJmuiden (kilometer 2);4.62232585196;52.4670370182;103e3;497860;DONAR_RD
4797;NOORDZKNL;Noordzeekanaal;IJMDNDSOT;IJmuiden Noordersluis oost;4.61315886572;52.4685864775;102379;498039;DONAR_RD
4798;NOORDZKNL;Noordzeekanaal;NIEUWDM;Nieuwendam;4.95179765845;52.3758535119;125325;487530;DONAR_RD
4799;NOORDZKNL;Noordzeekanaal;NOORDZKNL01;Noordzeekanaal, vak 01 (kilometer 3-4);4.64635419639;52.4647627389;104630;497590;DONAR_RD
4800;NOORDZKNL;Noordzeekanaal;ORJSZWT;Oranjesluizen west;4.95943702067;52.3832521395;125850;488350;DONAR_RD
4801;NOORDZKNL;Noordzeekanaal;SPAARNWDE;Spaarnwoude (kilometer 8);4.69811288983;52.4440863752;108125;495255;DONAR_RD
4802;NOORDZKNL;Noordzeekanaal;SPARTVVR;Spartelvijver;4.67474138944;52.4384199691;106530;494640;DONAR_RD
4803;NOORDZKNL;Noordzeekanaal;VELSN;Velsen (kilometer 5);4.66443378493;52.4616384652;105855;497230;DONAR_RD
4804;NOORDZKNL;Noordzeekanaal;WESTZN;Westzaan (kilometer 13);4.76459679585;52.4288411452;112630;493518;DONAR_RD
4805;NOORDZKNL;Noordzeekanaal;ZAANDM;Zaandam (kilometer 18);4.8362579488;52.4191020142;117495;492395;DONAR_RD
4806;NOORDZKNL;Noordzeekanaal;ZIJKNLA;Zijkanaal A;4.66862700622;52.4707426151;106150;498240;DONAR_RD
4807;NOORDZKNL;Noordzeekanaal;ZIJKNLB;Zijkanaal B;4.68801175148;52.4456451491;107440;495435;DONAR_RD
4808;NOORDZKNL;Noordzeekanaal;ZIJKNLC;Zijkanaal C;4.69383965091;52.4210950601;107810;492700;DONAR_RD
4809;NOORDZKNL;Noordzeekanaal;ZIJKNLE;Zijkanaal E;4.78398070125;52.4308021649;113950;493725;DONAR_RD
4810;NOORDZKNL;Noordzeekanaal;ZIJKNLG;Zijkanaal G;4.83253081219;52.4314350883;117252;493769;DONAR_RD
4811;NOORDZKNL;Noordzeekanaal;ZIJKNLH;Zijkanaal H;4.85801731825;52.4251787819;118980;493060;DONAR_RD
4812;NULDNW;Nuldernauw  (randmeer);ERKMDSOT;Erkemedestrand oost;5.51117719827;52.2722414241;163431;475921;DONAR_RD
4813;NULDNW;Nuldernauw  (randmeer);ERKMDSWT;Erkemedestrand West;5.49386487379;52.2691930711;162250;475580;DONAR_RD
4814;NULDNW;Nuldernauw  (randmeer);ERMLO;Ermelo;5.54332132208;52.2919428392;165620;478117;DONAR_RD
4815;NULDNW;Nuldernauw  (randmeer);GEMPTHS;Gemaal Het Puttershuis;5.49531852388;52.2644276858;162350;475050;DONAR_RD
4816;NULDNW;Nuldernauw  (randmeer);HORSTBSD;De Horst badstrand (begin parkeerpaats r;5.55571537606;52.3053910397;166462;479615;DONAR_RD
4817;NULDNW;Nuldernauw  (randmeer);HORSTSBMDG;Horstsche beek monding;5.55532614654;52.3032792346;166436;479380;DONAR_RD
4818;NULDNW;Nuldernauw  (randmeer);HORSTZBSD;De Horst zuid badstrand (eind parkeerpaa;5.55217214528;52.298933105;166222;478896;DONAR_RD
4819;NULDNW;Nuldernauw  (randmeer);HORSTZBSND;De Horst zuid badstrand noordzijde;5.55741283462;52.3083009705;166577;479939;DONAR_RD
4820;NULDNW;Nuldernauw  (randmeer);NIJKKSS;Nijkerkersluis;5.47700478142;52.2639935145;161100;475e3;DONAR_RD
4821;NULDNW;Nuldernauw  (randmeer);NIJKKSSND;Nijkerkerspuisluis noord;5.47407545404;52.2643552461;160900;475040;DONAR_RD
4822;NULDNW;Nuldernauw  (randmeer);NIJKNDNW;Nijkerk Nuldernauw;5.47575916428;52.2638146738;161015;474980;DONAR_RD
4823;NULDNW;Nuldernauw  (randmeer);NULDBSD;Nulde badstrand;5.5409128824;52.2779414562;165459;476559;DONAR_RD
4824;NULDNW;Nuldernauw  (randmeer);NULDDK37;Nulderdijk, kilometer 37;5.53170806479;52.2819620369;164830;477005;DONAR_RD
4825;NULDNW;Nuldernauw  (randmeer);NULDDRCATPK;Nulderdijk recreatiepark;5.54750556293;52.3140765641;165900;480580;DONAR_RD
4826;NULDNW;Nuldernauw  (randmeer);NULDHK;Nulderhoek;5.50277097767;52.2683307931;162858;475485;DONAR_RD
4827;NULDNW;Nuldernauw  (randmeer);SCHAAPSDBMDG;Schaapsdijkbeek monding;5.56028163753;52.3106608578;166772;480202;DONAR_RD
4828;NULDNW;Nuldernauw  (randmeer);SCHUITBMDG;Schuitenbeek monding;5.53694710628;52.2708993102;165190;475775;DONAR_RD
4829;NULDNW;Nuldernauw  (randmeer);STRANDNDE;Strand Nulde;5.54882285741;52.2729061919;166e3;476e3;DONAR_RD
4830;NULDNW;Nuldernauw  (randmeer);STRANDNDVGL;Strand Nulde vaargeul;5.53476129195;52.2745425182;165040;476180;DONAR_RD
4831;OOSTSDE;Oosterschelde;ABHWSPSR;Abraham-Wissepolder schor;4.10929697332;51.6277963018;66500;405e3;DONAR_RD
4832;OOSTSDE;Oosterschelde;ANNAJCBPDR;Anna Jacobapolder;4.11626536431;51.6368627859;67e3;406e3;DONAR_RD
4833;OOSTSDE;Oosterschelde;ANNJCBPDBTKK;Anna Jacobapolder, Bruintjeskreek;4.13378142863;51.6319991419;68203;405438;DONAR_RD
4834;OOSTSDE;Oosterschelde;ANNJCBPDVHVN;Anna Jacobapolder Veerhaven;4.09945672482;51.6436466136;65850;406775;DONAR_RD
4835;OOSTSDE;Oosterschelde;BERGOZGEPTS;Bergen op Zoom, GE-plastics;4.24873119144;51.5074953583;75943.27;391458.73;DONAR_RD
4836;OOSTSDE;Oosterschelde;BERGOZHVN;Bergen op Zoom haven;4.24872724171;51.5074977472;75943;391459;DONAR_RD
4837;OOSTSDE;Oosterschelde;BERGOZMLPZMR;Bergen op Zoom, Molenplaat Zoommeer;4.24446253225;51.4977643639;75630;390381;DONAR_RD
4838;OOSTSDE;Oosterschelde;BERGOZNLD;Bergen op Zoom, Noordland;4.2582883271;51.500164509;76594;390633;DONAR_RD
4839;OOSTSDE;Oosterschelde;BERGOZSZD;Bergen op Zoom schor zuid;4.29234902006;51.4651297353;78900;386700;DONAR_RD
4840;OOSTSDE;Oosterschelde;BERGOZWTSS;Bergen op Zoom waterschans;4.26001162262;51.4922426084;76700;389750;DONAR_RD
4841;OOSTSDE;Oosterschelde;BERGSDSNBSD;Bergse Diepsluis noord badstrand;4.17332373631;51.5133100431;70720;392190;DONAR_RD
4842;OOSTSDE;Oosterschelde;BERGSDSWT;Bergse Diepsluis west;4.16600375342;51.5122447367;70210;392080;DONAR_RD
4843;OOSTSDE;Oosterschelde;BINNSR;Binnen Schaar;3.73235000127;51.6497014535;40462;407962;DONAR_RD
4844;OOSTSDE;Oosterschelde;BOERPT;Boereplaat;4.2158565377;51.5089346542;73664;391655;DONAR_RD
4845;OOSTSDE;Oosterschelde;BRABSVWTZD;Brabantsche Vaarwater zuid;3.9830039525;51.5544217412;57600;397e3;DONAR_RD
4846;OOSTSDE;Oosterschelde;BRUINSBIGSLN;Bruinisse boei gritstralen;4.10131469957;51.6672672414;66025;409400;DONAR_RD
4847;OOSTSDE;Oosterschelde;BRUINSDGILG;Bruinisse, droge inlaag;4.07553584403;51.6378336219;64183;406158;DONAR_RD
4848;OOSTSDE;Oosterschelde;BRUINSE;Bruinisse (Zijpe);4.10300665326;51.6560476471;66120;408150;DONAR_RD
4849;OOSTSDE;Oosterschelde;BRUINSODGMTH;Bruinisse Oude Gemeentehaven;4.09887487796;51.6640937143;65850;409050;DONAR_RD
4850;OOSTSDE;Oosterschelde;BRUINSSWF;Bruinisse scheepswerf;4.10033931297;51.6634355387;65950;408975;DONAR_RD
4851;OOSTSDE;Oosterschelde;BRUINSTGGODG;Bruinisse toegangsgeul Oude Gemeentehave;4.10177817498;51.6636761181;66050;409e3;DONAR_RD
4852;OOSTSDE;Oosterschelde;BRUINSVSHVN;Bruinisse Vissershaven;4.09592023171;51.6663087817;65650;409300;DONAR_RD
4853;OOSTSDE;Oosterschelde;BURGHSHVN;Burghsluis haven;3.75579178233;51.6762218876;42150;410875;DONAR_RD
4854;OOSTSDE;Oosterschelde;BURGHSS;Burghsluis;3.7566412497;51.6767282378;42210;410930;DONAR_RD
4855;OOSTSDE;Oosterschelde;BURGHSSKOT;Burghsluis slikken oost;3.76081055776;51.6774156311;42500;411e3;DONAR_RD
4856;OOSTSDE;Oosterschelde;BURGHSWBBSS;Burghsluis tussen Westbout en Burghsluis;3.74142703956;51.6735481931;41150;410600;DONAR_RD
4857;OOSTSDE;Oosterschelde;COLPBSD;Colijnsplaat badstrand;3.84154487052;51.6044239684;47910;402760;DONAR_RD
4858;OOSTSDE;Oosterschelde;COLPHVLZDE;Colijnsplaat haven landzijde;3.84372497187;51.6035806445;48059;402663;DONAR_RD
4859;OOSTSDE;Oosterschelde;COLPHVMD;Colijnsplaat havenmond;3.84996351231;51.6044001101;48493;402745;DONAR_RD
4860;OOSTSDE;Oosterschelde;COLPHVMDN;Colijnsplaat haven midden;3.84653403558;51.603770547;48254;402680;DONAR_RD
4861;OOSTSDE;Oosterschelde;COLPHVN;Colijnsplaat haven;3.84574858778;51.6039400129;48200;402700;DONAR_RD
4862;OOSTSDE;Oosterschelde;COLPILOWTKP;Colijnsplaat, inlaag oost van Wanteskuip;3.83699709268;51.6065215963;47600;403e3;DONAR_RD
4863;OOSTSDE;Oosterschelde;COLPNNBVLPDI;Colijnsplaat, Nieuw Noord Bevelandpolder;3.78955912046;51.6004882549;44300;402400;DONAR_RD
4864;OOSTSDE;Oosterschelde;COLPNSVHPDR;Colijnsplaat, Nieuw s Gravenhoekpolder;3.77519232043;51.5984927855;43300;402200;DONAR_RD
4865;OOSTSDE;Oosterschelde;COLPPDKP;Colijnsplaat, Paardekuup;3.83549589218;51.6043977793;47491;402766;DONAR_RD
4866;OOSTSDE;Oosterschelde;COLPSHVGJNL;Colijnsplaat schor en haven Glasjesnol;3.79950333133;51.6051192922;45e3;402900;DONAR_RD
4867;OOSTSDE;Oosterschelde;COLPT;Colijnsplaat;3.85959510438;51.6018020977;49154;402442;DONAR_RD
4868;OOSTSDE;Oosterschelde;COLPWTKP;Colijnsplaat, Wanteskuup;3.80952024214;51.6044007538;45692;402805;DONAR_RD
4869;OOSTSDE;Oosterschelde;GALGPT;Galgeplaat;3.93038184594;51.5762545455;54e3;399500;DONAR_RD
4870;OOSTSDE;Oosterschelde;GOESSSNWVHVN;Goessche Sas Nieuwe Voorhaven;3.92871045683;51.5384719186;53800;395300;DONAR_RD
4871;OOSTSDE;Oosterschelde;GOESSSS;Goessche Sas;3.9279552123;51.5395413937;53750;395420;DONAR_RD
4872;OOSTSDE;Oosterschelde;GORHHVN;Gorishoek haven;4.07682749648;51.5267417586;64050;393800;DONAR_RD
4873;OOSTSDE;Oosterschelde;GORHK;Gorishoek;4.08175233848;51.5258978568;64390;393700;DONAR_RD
4874;OOSTSDE;Oosterschelde;GREVLGDPOBSD;Grevelingendam Plaat van Oude Tonge bads;4.14087503303;51.6771352868;68780;410450;DONAR_RD
4875;OOSTSDE;Oosterschelde;GREVLGSILP;Grevelingensluis inloop;4.09721078316;51.6666826382;65740;409340;DONAR_RD
4876;OOSTSDE;Oosterschelde;HALSRAVNPDZK;Halsteren, Auvergnepolder zuid kust;4.23502152946;51.5122271058;75e3;392e3;DONAR_RD
4877;OOSTSDE;Oosterschelde;HALSRLGWTR;Halsteren, Lange Water;4.24504364523;51.5164881712;75703;392463;DONAR_RD
4878;OOSTSDE;Oosterschelde;HAMMBKN;Hammen bekken;3.73616439772;51.6707407501;40779;410296;DONAR_RD
4879;OOSTSDE;Oosterschelde;HAMMHBG;Hammen hulpbrug;3.70739851932;51.6607287255;38764;409228;DONAR_RD
4880;OOSTSDE;Oosterschelde;HAMMMDG06;Hammen monding 06;3.60458526651;52.6007216136;34222;513947;DONAR_RD
4881;OOSTSDE;Oosterschelde;HAMMNBI16PPT;Hammen boei H16, Plompetoren;3.77560794311;51.6781597986;43525;411060;DONAR_RD
4882;OOSTSDE;Oosterschelde;HAMMNBI2;Hammen boei H2;3.85534647488;51.6553147349;48985;408400;DONAR_RD
4883;OOSTSDE;Oosterschelde;HAMMNBI9GML;Hammen boei H9, Gemaal;3.8595537399;51.6762736801;49325;410725;DONAR_RD
4884;OOSTSDE;Oosterschelde;HAMMOT;Hammen oost;3.85290892111;51.6611269154;48830;409050;DONAR_RD
4885;OOSTSDE;Oosterschelde;HAMMWT;Hammen west;3.75518738788;51.6729316999;42100;410510;DONAR_RD
4886;OOSTSDE;Oosterschelde;JACBHVN;Jacobahaven;3.68703688738;51.6008403251;37200;402600;DONAR_RD
4887;OOSTSDE;Oosterschelde;KAMPLRPBSD;Kamperland De Roompot badstrand;3.73030916809;51.5940888739;40180;401780;DONAR_RD
4888;OOSTSDE;Oosterschelde;KAMPLSPAHVN;Kamperland, Sophiahaven;3.68544775791;51.5997112688;37087;402477;DONAR_RD
4889;OOSTSDE;Oosterschelde;KATS;Kats;3.90153442459;51.5758913349;52e3;399500;DONAR_RD
4890;OOSTSDE;Oosterschelde;KATSBTN;Kats buiten;3.86563522802;51.5448599626;49440;396100;DONAR_RD
4891;OOSTSDE;Oosterschelde;KATSHVN;Kats haven;3.89149721354;51.5739650981;51300;399300;DONAR_RD
4892;OOSTSDE;Oosterschelde;KATSJVANPDR;Kats, Jonkvrouw-Annapolder;3.87191125812;51.5555599304;49900;397281;DONAR_RD
4893;OOSTSDE;Oosterschelde;KATSJVANPDSR;Kats, Jonkvrouw-Annapolder, schor;3.87239451563;51.5553414232;49933;397256;DONAR_RD
4894;OOSTSDE;Oosterschelde;KATSLDABHPDR;Kats, Leendert-Abrahampolder;3.89150311583;51.5615306806;51272;397917;DONAR_RD
4895;OOSTSDE;Oosterschelde;KATSPDATKN;Kats, polder Alteklein;3.89439432102;51.4858905776;51300;389500;DONAR_RD
4896;OOSTSDE;Oosterschelde;KATSPT;Katse plaat;3.87262882173;51.5504803303;49938;396715;DONAR_RD
4897;OOSTSDE;Oosterschelde;KATSSND;Kats schor noord;3.88551982747;51.5801821041;50900;4e5;DONAR_RD
4898;OOSTSDE;Oosterschelde;KATSSR;Kats, schor;3.88345685099;51.5814682561;50760;400146;DONAR_RD
4899;OOSTSDE;Oosterschelde;KATSSZD;Kats schor zuid (Zandkreek);3.87695152188;51.5557960317;50250;397300;DONAR_RD
4900;OOSTSDE;Oosterschelde;KATSVBSD;Katse Veer badstrand;3.86863815939;51.5413026396;49640;395700;DONAR_RD
4901;OOSTSDE;Oosterschelde;KATSVR;Katse Veer;3.87092914451;51.5417819565;49800;395750;DONAR_RD
